nodelist,protein_product_zinc,
127281,3.37E-13,
285148,3.37E-13,
388524,3.36E-13,
4821,3.36E-13,
441400,3.36E-13,
51398,3.36E-13,
63923,3.35E-13,
653440,3.35E-13,
222696,3.34E-13,
6450,3.34E-13,
414062,3.34E-13,
201255,3.33E-13,
9937,3.32E-13,
653808,3.32E-13,
9127,3.31E-13,
9576,3.30E-13,
26165,3.30E-13,
5651,3.30E-13,
23150,3.29E-13,
22881,3.29E-13,
2696,3.29E-13,
51629,3.28E-13,
80315,3.27E-13,
132625,3.26E-13,
58986,3.25E-13,
4207,3.25E-13,
51309,3.23E-13,
129852,3.23E-13,
57149,3.22E-13,
256302,3.22E-13,
55259,3.22E-13,
127540,3.21E-13,
284656,3.21E-13,
200765,3.21E-13,
285175,3.20E-13,
147015,3.19E-13,
11126,3.19E-13,
79729,3.19E-13,
339983,3.19E-13,
359845,3.18E-13,
326343,3.18E-13,
5616,3.18E-13,
92745,3.17E-13,
79658,3.17E-13,
51237,3.16E-13,
342909,3.15E-13,
26835,3.14E-13,
55672,3.13E-13,
160518,3.13E-13,
114784,3.12E-13,
163351,3.12E-13,
54796,3.12E-13,
2145,3.11E-13,
196294,3.11E-13,
119016,3.10E-13,
22987,3.10E-13,
387923,3.10E-13,
51306,3.09E-13,
6029,3.09E-13,
26285,3.09E-13,
79647,3.09E-13,
129881,3.09E-13,
574040,3.08E-13,
151568,3.08E-13,
374650,3.08E-13,
222950,3.07E-13,
168400,3.07E-13,
10290,3.06E-13,
28234,3.06E-13,
84833,3.06E-13,
81563,3.05E-13,
30811,3.05E-13,
388228,3.05E-13,
3446,3.04E-13,
8170,3.04E-13,
8293,3.04E-13,
7762,3.04E-13,
164395,3.03E-13,
10633,3.03E-13,
64760,3.03E-13,
84570,3.02E-13,
79626,3.02E-13,
5995,3.01E-13,
9331,3.01E-13,
90693,3.00E-13,
645432,3.00E-13,
56138,2.99E-13,
80896,2.99E-13,
11147,2.98E-13,
391356,2.98E-13,
3346,2.97E-13,
84924,2.97E-13,
90423,2.96E-13,
56676,2.96E-13,
285268,2.96E-13,
124044,2.96E-13,
154661,2.95E-13,
135152,2.95E-13,
203427,2.95E-13,
7743,2.94E-13,
1417,2.94E-13,
126364,2.93E-13,
126282,2.92E-13,
51267,2.92E-13,
55628,2.92E-13,
338809,2.91E-13,
934,2.90E-13,
284992,2.90E-13,
375248,2.90E-13,
6296,2.89E-13,
2913,2.89E-13,
285074,2.88E-13,
55301,2.88E-13,
2020,2.87E-13,
4674,2.87E-13,
6053,2.87E-13,
149708,2.86E-13,
57093,2.86E-13,
340156,2.85E-13,
3903,2.85E-13,
342184,2.85E-13,
56606,2.84E-13,
57595,2.84E-13,
81932,2.84E-13,
55786,2.83E-13,
339231,2.83E-13,
199746,2.83E-13,
140851,2.83E-13,
8938,2.83E-13,
134526,2.83E-13,
445815,2.82E-13,
55530,2.82E-13,
400591,2.82E-13,
92312,2.82E-13,
6656,2.82E-13,
7404,2.82E-13,
118611,2.81E-13,
6017,2.81E-13,
64925,2.81E-13,
342510,2.81E-13,
221613,2.81E-13,
54970,2.80E-13,
257169,2.80E-13,
10741,2.80E-13,
51710,2.79E-13,
146894,2.79E-13,
285533,2.79E-13,
79789,2.78E-13,
126017,2.78E-13,
79987,2.78E-13,
6756,2.77E-13,
90332,2.77E-13,
138428,2.77E-13,
91612,2.77E-13,
11094,2.76E-13,
23766,2.75E-13,
55196,2.75E-13,
6947,2.75E-13,
27039,2.75E-13,
202459,2.75E-13,
56948,2.74E-13,
4276,2.74E-13,
100529067,2.74E-13,
136227,2.74E-13,
3237,2.73E-13,
1208,2.73E-13,
56884,2.72E-13,
284325,2.72E-13,
201176,2.72E-13,
7712,2.72E-13,
8190,2.72E-13,
29842,2.71E-13,
79741,2.71E-13,
23484,2.71E-13,
339451,2.71E-13,
255189,2.71E-13,
5544,2.71E-13,
4995,2.71E-13,
254879,2.71E-13,
164684,2.71E-13,
140467,2.70E-13,
23620,2.70E-13,
4883,2.70E-13,
7730,2.70E-13,
283659,2.69E-13,
9515,2.69E-13,
57512,2.69E-13,
51305,2.69E-13,
54756,2.68E-13,
83447,2.67E-13,
10686,2.67E-13,
10904,2.67E-13,
221044,2.65E-13,
285242,2.65E-13,
79893,2.65E-13,
113675,2.64E-13,
64418,2.64E-13,
84750,2.63E-13,
121512,2.62E-13,
1009,2.62E-13,
7769,2.62E-13,
146923,2.62E-13,
7745,2.61E-13,
144193,2.61E-13,
10251,2.61E-13,
2330,2.60E-13,
91419,2.60E-13,
22921,2.60E-13,
51526,2.59E-13,
134265,2.59E-13,
51239,2.59E-13,
2488,2.59E-13,
148206,2.58E-13,
2834,2.58E-13,
100131971,2.58E-13,
5732,2.58E-13,
56165,2.57E-13,
128153,2.56E-13,
5967,2.55E-13,
54619,2.55E-13,
90135,2.55E-13,
84218,2.55E-13,
64600,2.55E-13,
30814,2.55E-13,
55199,2.54E-13,
94115,2.54E-13,
284716,2.54E-13,
90321,2.54E-13,
55266,2.54E-13,
7783,2.53E-13,
84261,2.53E-13,
79573,2.52E-13,
728194,2.52E-13,
93109,2.52E-13,
100288160,2.52E-13,
4498,2.52E-13,
92822,2.52E-13,
22798,2.51E-13,
222658,2.51E-13,
283897,2.51E-13,
65243,2.50E-13,
91894,2.50E-13,
23245,2.50E-13,
11257,2.49E-13,
56102,2.49E-13,
23040,2.48E-13,
56122,2.48E-13,
24147,2.48E-13,
140886,2.48E-13,
9340,2.48E-13,
146279,2.48E-13,
55086,2.48E-13,
256223,2.47E-13,
29999,2.47E-13,
7556,2.47E-13,
417,2.46E-13,
134549,2.46E-13,
134957,2.46E-13,
4324,2.45E-13,
146849,2.45E-13,
886,2.45E-13,
147040,2.44E-13,
1580,2.44E-13,
400673,2.44E-13,
84968,2.44E-13,
259240,2.43E-13,
245806,2.43E-13,
63905,2.42E-13,
23129,2.42E-13,
130872,2.41E-13,
726,2.41E-13,
163081,2.41E-13,
93129,2.41E-13,
11320,2.41E-13,
162394,2.40E-13,
2134,2.40E-13,
55179,2.40E-13,
140825,2.39E-13,
7582,2.39E-13,
79792,2.39E-13,
55063,2.39E-13,
51232,2.39E-13,
3883,2.37E-13,
2018,2.37E-13,
284338,2.36E-13,
285636,2.36E-13,
440387,2.36E-13,
11341,2.36E-13,
8857,2.36E-13,
140469,2.36E-13,
57102,2.35E-13,
4948,2.35E-13,
7768,2.35E-13,
337974,2.35E-13,
9563,2.34E-13,
123263,2.34E-13,
125875,2.34E-13,
133022,2.34E-13,
79161,2.34E-13,
3338,2.34E-13,
146310,2.33E-13,
6744,2.33E-13,
91937,2.33E-13,
118461,2.32E-13,
5673,2.32E-13,
391004,2.31E-13,
8269,2.30E-13,
83543,2.30E-13,
162605,2.29E-13,
353288,2.29E-13,
100131713,2.29E-13,
113829,2.29E-13,
149224,2.29E-13,
166968,2.28E-13,
146862,2.28E-13,
80216,2.27E-13,
9187,2.27E-13,
148413,2.27E-13,
100533105,2.27E-13,
440568,2.27E-13,
53354,2.27E-13,
100529264,2.27E-13,
6706,2.26E-13,
199777,2.26E-13,
55228,2.25E-13,
154790,2.25E-13,
84229,2.25E-13,
26821,2.24E-13,
3960,2.24E-13,
91179,2.24E-13,
83439,2.23E-13,
137735,2.23E-13,
25973,2.23E-13,
105372481,2.23E-13,
23520,2.22E-13,
126823,2.22E-13,
90952,2.21E-13,
129049,2.21E-13,
146754,2.21E-13,
51603,2.21E-13,
83479,2.21E-13,
84926,2.20E-13,
8933,2.20E-13,
84647,2.19E-13,
442038,2.19E-13,
199731,2.18E-13,
79057,2.18E-13,
63926,2.18E-13,
3806,2.18E-13,
57633,2.17E-13,
114908,2.16E-13,
149076,2.16E-13,
5346,2.16E-13,
644903,2.16E-13,
83639,2.16E-13,
100130561,2.16E-13,
140688,2.16E-13,
5626,2.15E-13,
10227,2.15E-13,
440258,2.15E-13,
51006,2.14E-13,
389840,2.14E-13,
728505,2.13E-13,
128646,2.13E-13,
157285,2.13E-13,
283463,2.13E-13,
84891,2.12E-13,
9132,2.12E-13,
645683,2.12E-13,
91373,2.12E-13,
2570,2.12E-13,
10158,2.11E-13,
220164,2.11E-13,
3886,2.11E-13,
128229,2.10E-13,
120224,2.10E-13,
9617,2.10E-13,
57623,2.10E-13,
55608,2.10E-13,
56344,2.09E-13,
8603,2.09E-13,
6751,2.08E-13,
92856,2.08E-13,
10003,2.08E-13,
644890,2.08E-13,
317649,2.07E-13,
55205,2.07E-13,
54754,2.06E-13,
4974,2.05E-13,
4663,2.05E-13,
653247,2.05E-13,
85452,2.05E-13,
113179,2.05E-13,
23305,2.04E-13,
162993,2.04E-13,
8303,2.04E-13,
140680,2.04E-13,
402643,2.03E-13,
27309,2.02E-13,
79752,2.02E-13,
4185,2.02E-13,
93082,2.01E-13,
79744,2.00E-13,
162333,2.00E-13,
5016,1.99E-13,
147744,1.99E-13,
22989,1.98E-13,
142679,1.98E-13,
5545,1.98E-13,
10804,1.97E-13,
6750,1.97E-13,
9889,1.97E-13,
285231,1.97E-13,
51226,1.96E-13,
7733,1.96E-13,
27164,1.96E-13,
85362,1.96E-13,
1179,1.95E-13,
92283,1.95E-13,
402415,1.95E-13,
64180,1.95E-13,
4951,1.94E-13,
253190,1.94E-13,
285671,1.94E-13,
56142,1.94E-13,
6055,1.94E-13,
91893,1.94E-13,
79969,1.93E-13,
10745,1.93E-13,
83394,1.93E-13,
55671,1.93E-13,
286042,1.92E-13,
2703,1.92E-13,
5922,1.92E-13,
2701,1.92E-13,
54768,1.92E-13,
143279,1.91E-13,
221400,1.91E-13,
153478,1.91E-13,
283234,1.90E-13,
147686,1.90E-13,
80823,1.90E-13,
728116,1.90E-13,
140679,1.90E-13,
83872,1.90E-13,
283358,1.90E-13,
341359,1.89E-13,
132851,1.88E-13,
54856,1.88E-13,
4295,1.88E-13,
8840,1.88E-13,
6754,1.88E-13,
8645,1.87E-13,
79686,1.87E-13,
285025,1.87E-13,
113828,1.87E-13,
11309,1.87E-13,
2907,1.87E-13,
55225,1.86E-13,
114904,1.86E-13,
27075,1.86E-13,
157869,1.86E-13,
3537,1.86E-13,
85293,1.86E-13,
56903,1.84E-13,
441381,1.83E-13,
100144435,1.83E-13,
112937,1.83E-13,
777,1.83E-13,
55343,1.82E-13,
140767,1.82E-13,
51316,1.81E-13,
393,1.81E-13,
161835,1.81E-13,
27010,1.81E-13,
5638,1.81E-13,
84448,1.81E-13,
100132406,1.80E-13,
57458,1.80E-13,
60686,1.79E-13,
11131,1.79E-13,
139804,1.79E-13,
122651,1.79E-13,
54510,1.78E-13,
404663,1.78E-13,
55230,1.78E-13,
7425,1.78E-13,
8406,1.78E-13,
1747,1.77E-13,
6579,1.77E-13,
7584,1.77E-13,
3396,1.77E-13,
28,1.77E-13,
645121,1.77E-13,
57338,1.76E-13,
5379,1.76E-13,
286297,1.76E-13,
9068,1.75E-13,
10863,1.75E-13,
126695,1.75E-13,
90011,1.75E-13,
3773,1.75E-13,
763,1.75E-13,
22838,1.74E-13,
55336,1.74E-13,
116983,1.74E-13,
2845,1.73E-13,
6965,1.73E-13,
51174,1.73E-13,
25763,1.73E-13,
84680,1.73E-13,
11068,1.73E-13,
113220,1.72E-13,
10308,1.72E-13,
132204,1.72E-13,
55039,1.72E-13,
378807,1.72E-13,
158135,1.72E-13,
84536,1.72E-13,
168002,1.72E-13,
1004,1.71E-13,
387569,1.71E-13,
54482,1.71E-13,
148113,1.71E-13,
6359,1.70E-13,
387101,1.70E-13,
388474,1.70E-13,
80194,1.70E-13,
81607,1.70E-13,
353324,1.70E-13,
219972,1.70E-13,
57583,1.70E-13,
51286,1.70E-13,
54558,1.70E-13,
84000,1.70E-13,
8941,1.70E-13,
57688,1.70E-13,
91664,1.70E-13,
80110,1.69E-13,
154214,1.68E-13,
54848,1.68E-13,
55108,1.68E-13,
129025,1.67E-13,
115650,1.67E-13,
270,1.67E-13,
84767,1.67E-13,
23566,1.67E-13,
3363,1.66E-13,
439935,1.66E-13,
23247,1.66E-13,
114044,1.66E-13,
84331,1.65E-13,
5897,1.65E-13,
2921,1.65E-13,
51020,1.65E-13,
60598,1.64E-13,
729092,1.64E-13,
79822,1.64E-13,
55892,1.64E-13,
6508,1.64E-13,
644934,1.64E-13,
140432,1.64E-13,
51208,1.63E-13,
79623,1.63E-13,
54816,1.63E-13,
9746,1.63E-13,
259232,1.62E-13,
55691,1.62E-13,
408029,1.62E-13,
63974,1.62E-13,
727764,1.62E-13,
64224,1.62E-13,
9214,1.62E-13,
6511,1.62E-13,
27180,1.61E-13,
163154,1.61E-13,
220359,1.61E-13,
57167,1.61E-13,
121643,1.61E-13,
8578,1.60E-13,
11317,1.60E-13,
93517,1.59E-13,
89792,1.59E-13,
6435,1.59E-13,
121274,1.58E-13,
441241,1.58E-13,
57494,1.58E-13,
3788,1.57E-13,
219654,1.57E-13,
100653323,1.57E-13,
343521,1.57E-13,
79639,1.57E-13,
83857,1.56E-13,
144406,1.56E-13,
164312,1.56E-13,
256957,1.56E-13,
54866,1.56E-13,
3444,1.55E-13,
50818,1.55E-13,
58495,1.55E-13,
79986,1.55E-13,
118932,1.55E-13,
2667,1.54E-13,
54834,1.54E-13,
80129,1.54E-13,
158427,1.54E-13,
11055,1.54E-13,
1005,1.53E-13,
284805,1.53E-13,
8532,1.53E-13,
6665,1.53E-13,
926,1.53E-13,
8647,1.53E-13,
1521,1.53E-13,
2328,1.53E-13,
394261,1.53E-13,
145483,1.52E-13,
64097,1.52E-13,
78998,1.52E-13,
7625,1.52E-13,
404636,1.52E-13,
55855,1.52E-13,
670,1.52E-13,
10417,1.51E-13,
54863,1.51E-13,
100287466,1.51E-13,
100287428,1.51E-13,
152573,1.51E-13,
256051,1.50E-13,
81558,1.50E-13,
90843,1.50E-13,
197407,1.50E-13,
84190,1.49E-13,
65987,1.49E-13,
4636,1.49E-13,
139065,1.49E-13,
254295,1.48E-13,
166929,1.47E-13,
100131863,1.47E-13,
1486,1.47E-13,
6003,1.47E-13,
63973,1.47E-13,
115560,1.46E-13,
201895,1.46E-13,
53346,1.46E-13,
123887,1.46E-13,
51058,1.46E-13,
90557,1.46E-13,
84553,1.46E-13,
23761,1.46E-13,
5949,1.45E-13,
23506,1.45E-13,
100272147,1.45E-13,
254251,1.44E-13,
11250,1.44E-13,
127254,1.44E-13,
29035,1.44E-13,
4815,1.44E-13,
140732,1.43E-13,
26820,1.43E-13,
64478,1.43E-13,
728970,1.43E-13,
4761,1.42E-13,
79646,1.42E-13,
91057,1.42E-13,
1381,1.42E-13,
168455,1.42E-13,
92979,1.42E-13,
148014,1.41E-13,
6764,1.41E-13,
84795,1.41E-13,
286097,1.41E-13,
26261,1.41E-13,
9720,1.41E-13,
8224,1.41E-13,
3754,1.41E-13,
253650,1.40E-13,
388743,1.40E-13,
5212,1.39E-13,
51442,1.39E-13,
4033,1.39E-13,
26022,1.39E-13,
80063,1.39E-13,
23200,1.39E-13,
414061,1.38E-13,
285190,1.38E-13,
55017,1.38E-13,
6474,1.38E-13,
57157,1.38E-13,
54936,1.38E-13,
284440,1.38E-13,
128346,1.37E-13,
11096,1.37E-13,
84465,1.37E-13,
162681,1.37E-13,
64582,1.37E-13,
57018,1.37E-13,
6957,1.36E-13,
100287399,1.36E-13,
150223,1.36E-13,
8082,1.36E-13,
54432,1.36E-13,
56164,1.36E-13,
64073,1.35E-13,
84684,1.35E-13,
197320,1.35E-13,
9808,1.35E-13,
2875,1.34E-13,
26952,1.34E-13,
388559,1.34E-13,
723790,1.34E-13,
11262,1.34E-13,
55345,1.34E-13,
219402,1.34E-13,
441362,1.34E-13,
162963,1.33E-13,
285180,1.33E-13,
23666,1.33E-13,
64430,1.33E-13,
5535,1.33E-13,
6847,1.32E-13,
83856,1.32E-13,
57569,1.32E-13,
7576,1.32E-13,
7079,1.32E-13,
221527,1.32E-13,
55287,1.32E-13,
55064,1.32E-13,
728343,1.32E-13,
727837,1.31E-13,
23015,1.31E-13,
55051,1.31E-13,
7214,1.31E-13,
169693,1.31E-13,
112487,1.31E-13,
79175,1.30E-13,
26071,1.30E-13,
30848,1.30E-13,
285195,1.29E-13,
51402,1.29E-13,
10350,1.28E-13,
152831,1.28E-13,
8688,1.28E-13,
54149,1.28E-13,
57493,1.28E-13,
10154,1.28E-13,
169166,1.28E-13,
124602,1.28E-13,
2210,1.28E-13,
170062,1.27E-13,
139793,1.27E-13,
728242,1.27E-13,
84814,1.27E-13,
728239,1.27E-13,
353267,1.26E-13,
3810,1.26E-13,
85026,1.26E-13,
91442,1.26E-13,
83955,1.26E-13,
5281,1.26E-13,
56311,1.26E-13,
140832,1.26E-13,
26248,1.25E-13,
10151,1.25E-13,
169200,1.25E-13,
131831,1.25E-13,
164091,1.25E-13,
55243,1.25E-13,
150681,1.25E-13,
5132,1.25E-13,
84645,1.24E-13,
253639,1.24E-13,
339976,1.24E-13,
25914,1.23E-13,
4826,1.23E-13,
8786,1.22E-13,
80031,1.22E-13,
124222,1.22E-13,
1299,1.22E-13,
93058,1.22E-13,
260294,1.22E-13,
401647,1.21E-13,
222698,1.21E-13,
140699,1.21E-13,
10322,1.21E-13,
7637,1.21E-13,
119369,1.21E-13,
148137,1.21E-13,
5456,1.20E-13,
119385,1.20E-13,
89846,1.20E-13,
56917,1.20E-13,
4828,1.20E-13,
203069,1.19E-13,
399512,1.18E-13,
4108,1.18E-13,
56124,1.18E-13,
8403,1.18E-13,
161829,1.18E-13,
6492,1.18E-13,
729708,1.18E-13,
139741,1.18E-13,
140730,1.18E-13,
53831,1.18E-13,
85388,1.18E-13,
284076,1.18E-13,
257407,1.17E-13,
23351,1.17E-13,
116496,1.17E-13,
439921,1.17E-13,
83849,1.16E-13,
113402,1.16E-13,
116832,1.16E-13,
171389,1.16E-13,
58492,1.16E-13,
3017,1.16E-13,
92703,1.16E-13,
541471,1.15E-13,
112597,1.15E-13,
219348,1.15E-13,
143630,1.15E-13,
85442,1.15E-13,
55000,1.15E-13,
153643,1.15E-13,
5968,1.14E-13,
23554,1.14E-13,
375033,1.14E-13,
143662,1.14E-13,
9823,1.14E-13,
5669,1.14E-13,
221078,1.13E-13,
1773,1.12E-13,
2843,1.12E-13,
4061,1.12E-13,
389058,1.12E-13,
4990,1.12E-13,
6044,1.12E-13,
114132,1.11E-13,
80011,1.11E-13,
90316,1.11E-13,
9560,1.11E-13,
29931,1.10E-13,
130026,1.10E-13,
2978,1.10E-13,
158345,1.10E-13,
152015,1.10E-13,
123207,1.10E-13,
6543,1.10E-13,
127018,1.09E-13,
51705,1.09E-13,
64344,1.09E-13,
26834,1.09E-13,
157310,1.09E-13,
643911,1.09E-13,
51761,1.09E-13,
169436,1.09E-13,
6954,1.09E-13,
414236,1.08E-13,
337960,1.08E-13,
83896,1.08E-13,
57185,1.08E-13,
644041,1.08E-13,
402117,1.08E-13,
54529,1.07E-13,
56143,1.07E-13,
135932,1.07E-13,
3820,1.07E-13,
643641,1.07E-13,
81614,1.07E-13,
7503,1.07E-13,
80095,1.06E-13,
26025,1.06E-13,
152815,1.06E-13,
338321,1.05E-13,
134728,1.05E-13,
1444,1.05E-13,
84618,1.05E-13,
83900,1.05E-13,
1016,1.05E-13,
64106,1.05E-13,
201134,1.04E-13,
150353,1.04E-13,
51252,1.04E-13,
10752,1.04E-13,
162979,1.04E-13,
26256,1.03E-13,
150421,1.03E-13,
91464,1.03E-13,
3859,1.03E-13,
100293516,1.03E-13,
143689,1.03E-13,
100037417,1.03E-13,
123036,1.03E-13,
11077,1.02E-13,
26027,1.02E-13,
139105,1.02E-13,
84070,1.02E-13,
10637,1.02E-13,
93661,1.02E-13,
84223,1.02E-13,
84634,1.02E-13,
125919,1.01E-13,
219899,1.01E-13,
172,1.01E-13,
728269,1.01E-13,
375686,1.00E-13,
84650,1.00E-13,
4037,1.00E-13,
25871,1.00E-13,
10753,9.96E-14,
84911,9.95E-14,
168090,9.95E-14,
115703,9.89E-14,
200403,9.85E-14,
55567,9.85E-14,
90827,9.85E-14,
84954,9.81E-14,
286151,9.78E-14,
9860,9.77E-14,
374900,9.76E-14,
2940,9.75E-14,
10780,9.74E-14,
162699,9.74E-14,
89876,9.72E-14,
221749,9.70E-14,
1539,9.69E-14,
151742,9.68E-14,
9605,9.62E-14,
93659,9.60E-14,
23437,9.59E-14,
100130086,9.58E-14,
7262,9.58E-14,
389834,9.56E-14,
653226,9.56E-14,
23596,9.53E-14,
65251,9.53E-14,
110255168,9.52E-14,
110255169,9.52E-14,
9890,9.50E-14,
83641,9.50E-14,
5453,9.50E-14,
29944,9.50E-14,
56147,9.47E-14,
54980,9.44E-14,
8341,9.41E-14,
3467,9.40E-14,
56098,9.40E-14,
415,9.37E-14,
449520,9.35E-14,
1770,9.35E-14,
64844,9.33E-14,
145553,9.33E-14,
283870,9.32E-14,
64184,9.32E-14,
647024,9.32E-14,
200232,9.32E-14,
57475,9.31E-14,
401145,9.24E-14,
254268,9.23E-14,
677767,9.22E-14,
220002,9.15E-14,
11138,9.14E-14,
391104,9.14E-14,
25832,9.09E-14,
400745,9.09E-14,
4340,9.08E-14,
7127,9.08E-14,
79145,9.07E-14,
283556,9.06E-14,
11259,9.06E-14,
7221,9.06E-14,
84144,9.05E-14,
146712,9.02E-14,
729408,9.01E-14,
2847,9.00E-14,
392360,9.00E-14,
93408,8.99E-14,
339324,8.97E-14,
28815,8.97E-14,
80117,8.90E-14,
56136,8.90E-14,
132321,8.90E-14,
222171,8.90E-14,
619563,8.89E-14,
285987,8.89E-14,
26998,8.89E-14,
161436,8.88E-14,
729359,8.87E-14,
255798,8.86E-14,
55106,8.84E-14,
54441,8.83E-14,
255104,8.83E-14,
79684,8.82E-14,
374928,8.82E-14,
28231,8.82E-14,
729540,8.80E-14,
28955,8.80E-14,
7627,8.79E-14,
100271066,8.75E-14,
90333,8.74E-14,
339977,8.74E-14,
285429,8.71E-14,
91661,8.68E-14,
10281,8.68E-14,
6557,8.67E-14,
55079,8.66E-14,
219431,8.66E-14,
58538,8.66E-14,
126917,8.63E-14,
64115,8.60E-14,
255743,8.56E-14,
79676,8.53E-14,
96626,8.51E-14,
58527,8.48E-14,
55779,8.46E-14,
22865,8.45E-14,
54674,8.45E-14,
343477,8.43E-14,
728841,8.42E-14,
5731,8.40E-14,
139886,8.40E-14,
58486,8.37E-14,
56107,8.34E-14,
56108,8.34E-14,
202151,8.32E-14,
414918,8.30E-14,
259215,8.27E-14,
7120,8.27E-14,
340277,8.26E-14,
127255,8.24E-14,
57528,8.24E-14,
124599,8.23E-14,
653598,8.23E-14,
201299,8.20E-14,
4477,8.16E-14,
130576,8.15E-14,
388561,8.13E-14,
130271,8.12E-14,
727910,8.12E-14,
80154,8.12E-14,
440563,8.12E-14,
283927,8.12E-14,
27296,8.10E-14,
641372,8.07E-14,
126402,8.02E-14,
10718,8.02E-14,
729830,8.00E-14,
646875,7.99E-14,
84677,7.99E-14,
79891,7.98E-14,
26253,7.98E-14,
100528064,7.97E-14,
64067,7.95E-14,
55137,7.92E-14,
341032,7.91E-14,
414318,7.90E-14,
23461,7.88E-14,
170482,7.88E-14,
84873,7.87E-14,
378465,7.87E-14,
313,7.85E-14,
91283,7.84E-14,
10777,7.83E-14,
167681,7.83E-14,
51276,7.83E-14,
151507,7.83E-14,
404220,7.81E-14,
285313,7.81E-14,
55788,7.80E-14,
7569,7.78E-14,
3772,7.77E-14,
6913,7.74E-14,
136306,7.74E-14,
200030,7.70E-14,
84529,7.69E-14,
9436,7.68E-14,
161003,7.66E-14,
390664,7.64E-14,
6013,7.64E-14,
10881,7.60E-14,
22986,7.59E-14,
414153,7.58E-14,
9543,7.55E-14,
256380,7.52E-14,
55222,7.51E-14,
79363,7.50E-14,
160065,7.50E-14,
285513,7.49E-14,
122416,7.49E-14,
28908,7.48E-14,
130827,7.47E-14,
203562,7.45E-14,
57650,7.45E-14,
4045,7.44E-14,
51054,7.43E-14,
23220,7.42E-14,
554236,7.41E-14,
84191,7.40E-14,
388387,7.40E-14,
10335,7.40E-14,
9880,7.37E-14,
254956,7.37E-14,
4825,7.36E-14,
100293737,7.36E-14,
390616,7.36E-14,
64111,7.35E-14,
8331,7.33E-14,
64102,7.30E-14,
10559,7.29E-14,
286336,7.27E-14,
7652,7.26E-14,
50853,7.23E-14,
23642,7.23E-14,
353355,7.23E-14,
221016,7.19E-14,
93550,7.16E-14,
56140,7.15E-14,
64131,7.14E-14,
10216,7.12E-14,
51310,7.12E-14,
170958,7.11E-14,
56101,7.06E-14,
58475,7.03E-14,
28232,6.99E-14,
284390,6.98E-14,
280664,6.98E-14,
9900,6.97E-14,
55784,6.97E-14,
152877,6.97E-14,
7115,6.96E-14,
5412,6.96E-14,
221914,6.94E-14,
55194,6.94E-14,
147011,6.93E-14,
119358,6.92E-14,
440087,6.92E-14,
374860,6.90E-14,
23117,6.89E-14,
119467,6.88E-14,
55089,6.87E-14,
165679,6.87E-14,
375337,6.86E-14,
401288,6.82E-14,
2169,6.81E-14,
150468,6.80E-14,
51195,6.77E-14,
339044,6.76E-14,
339047,6.76E-14,
84878,6.75E-14,
284257,6.75E-14,
163087,6.74E-14,
64766,6.72E-14,
3807,6.71E-14,
1549,6.71E-14,
145873,6.65E-14,
23109,6.62E-14,
54868,6.62E-14,
2979,6.61E-14,
5554,6.61E-14,
389136,6.60E-14,
57228,6.59E-14,
5368,6.58E-14,
7495,6.57E-14,
90317,6.56E-14,
728568,6.54E-14,
441549,6.53E-14,
6666,6.48E-14,
401190,6.47E-14,
51475,6.46E-14,
256815,6.45E-14,
56978,6.45E-14,
25984,6.44E-14,
153745,6.42E-14,
132332,6.41E-14,
55344,6.40E-14,
5652,6.39E-14,
55520,6.39E-14,
124751,6.38E-14,
55776,6.36E-14,
256227,6.36E-14,
57585,6.34E-14,
27294,6.34E-14,
28919,6.34E-14,
55010,6.33E-14,
57526,6.33E-14,
123970,6.32E-14,
79629,6.32E-14,
158511,6.32E-14,
152098,6.29E-14,
85014,6.26E-14,
9304,6.26E-14,
124411,6.24E-14,
25794,6.23E-14,
121549,6.23E-14,
54662,6.23E-14,
22982,6.19E-14,
64090,6.16E-14,
255180,6.16E-14,
340205,6.14E-14,
57292,6.14E-14,
400720,6.14E-14,
200539,6.08E-14,
10663,6.08E-14,
84077,6.07E-14,
6094,6.04E-14,
152687,6.04E-14,
553117,6.03E-14,
347918,6.02E-14,
79818,6.02E-14,
11174,6.00E-14,
389898,5.99E-14,
9057,5.99E-14,
201516,5.98E-14,
159119,5.97E-14,
283643,5.93E-14,
84247,5.93E-14,
317754,5.92E-14,
123775,5.92E-14,
7352,5.89E-14,
254158,5.89E-14,
25758,5.89E-14,
152189,5.86E-14,
144423,5.83E-14,
9760,5.82E-14,
114780,5.80E-14,
100291837,5.80E-14,
138429,5.80E-14,
54466,5.78E-14,
8685,5.77E-14,
137107,5.76E-14,
160492,5.73E-14,
9085,5.73E-14,
221981,5.72E-14,
23217,5.72E-14,
170680,5.71E-14,
57730,5.71E-14,
222967,5.71E-14,
2689,5.70E-14,
92070,5.69E-14,
392862,5.68E-14,
128611,5.67E-14,
797,5.67E-14,
122258,5.66E-14,
414059,5.66E-14,
653268,5.66E-14,
353142,5.66E-14,
56261,5.66E-14,
154791,5.65E-14,
255101,5.65E-14,
107181291,5.65E-14,
55713,5.65E-14,
126231,5.65E-14,
4975,5.64E-14,
9376,5.62E-14,
54987,5.62E-14,
100507321,5.62E-14,
6580,5.61E-14,
9663,5.60E-14,
1185,5.58E-14,
56413,5.57E-14,
57643,5.52E-14,
353116,5.52E-14,
8537,5.49E-14,
221357,5.49E-14,
553158,5.47E-14,
548594,5.46E-14,
3730,5.45E-14,
83957,5.44E-14,
116159,5.42E-14,
2825,5.42E-14,
