nodelist,protein_product_glut,
6461,8.38E-12,
248,8.38E-12,
54093,8.38E-12,
22829,8.36E-12,
55599,8.36E-12,
10776,8.36E-12,
84316,8.36E-12,
146562,8.35E-12,
123811,8.35E-12,
56052,8.34E-12,
58485,8.33E-12,
85364,8.33E-12,
6620,8.32E-12,
54097,8.32E-12,
56925,8.31E-12,
285855,8.31E-12,
87769,8.31E-12,
3442,8.31E-12,
9650,8.30E-12,
3760,8.29E-12,
8572,8.29E-12,
5507,8.28E-12,
55561,8.28E-12,
85441,8.27E-12,
3811,8.27E-12,
286205,8.26E-12,
64100,8.25E-12,
3895,8.25E-12,
4126,8.25E-12,
100137049,8.25E-12,
317781,8.24E-12,
26271,8.23E-12,
27351,8.23E-12,
64098,8.21E-12,
140465,8.21E-12,
51018,8.20E-12,
8602,8.20E-12,
3299,8.19E-12,
80097,8.19E-12,
2954,8.19E-12,
8501,8.18E-12,
57050,8.17E-12,
7142,8.17E-12,
54475,8.16E-12,
115817,8.15E-12,
79896,8.15E-12,
5662,8.15E-12,
285679,8.15E-12,
64434,8.15E-12,
8479,8.13E-12,
8774,8.13E-12,
7355,8.12E-12,
113115,8.12E-12,
954,8.11E-12,
147746,8.11E-12,
92104,8.11E-12,
57731,8.10E-12,
56891,8.09E-12,
653619,8.09E-12,
400735,8.09E-12,
29841,8.09E-12,
55585,8.09E-12,
58476,8.08E-12,
55916,8.07E-12,
3211,8.06E-12,
1368,8.06E-12,
27018,8.06E-12,
55716,8.05E-12,
23403,8.04E-12,
733,8.04E-12,
5193,8.04E-12,
6322,8.03E-12,
2785,8.02E-12,
79823,8.01E-12,
9649,8.01E-12,
8611,8.01E-12,
6405,8.01E-12,
150209,8.00E-12,
4855,8.00E-12,
5593,8.00E-12,
140685,8.00E-12,
83693,7.99E-12,
23262,7.99E-12,
51430,7.99E-12,
84808,7.98E-12,
2920,7.98E-12,
54884,7.97E-12,
54896,7.96E-12,
23527,7.95E-12,
51575,7.93E-12,
2938,7.93E-12,
23355,7.93E-12,
65244,7.93E-12,
2529,7.93E-12,
285527,7.92E-12,
170626,7.92E-12,
55679,7.92E-12,
254187,7.91E-12,
10782,7.89E-12,
6443,7.88E-12,
254531,7.86E-12,
57692,7.86E-12,
23233,7.85E-12,
27071,7.85E-12,
6339,7.85E-12,
9721,7.85E-12,
26150,7.85E-12,
7799,7.85E-12,
60312,7.85E-12,
56479,7.84E-12,
6309,7.84E-12,
79709,7.84E-12,
2649,7.84E-12,
6329,7.83E-12,
64319,7.83E-12,
84889,7.83E-12,
5026,7.83E-12,
390637,7.82E-12,
81494,7.82E-12,
2820,7.81E-12,
91869,7.81E-12,
116154,7.80E-12,
4632,7.80E-12,
339761,7.79E-12,
6753,7.79E-12,
55363,7.77E-12,
6282,7.76E-12,
2046,7.76E-12,
9816,7.76E-12,
25875,7.76E-12,
200014,7.75E-12,
81572,7.74E-12,
65979,7.73E-12,
27019,7.73E-12,
85027,7.73E-12,
80205,7.71E-12,
10590,7.70E-12,
5287,7.70E-12,
6344,7.69E-12,
475,7.69E-12,
6358,7.68E-12,
3813,7.68E-12,
23132,7.68E-12,
117247,7.67E-12,
114771,7.66E-12,
7504,7.66E-12,
54514,7.65E-12,
5502,7.64E-12,
154007,7.64E-12,
55247,7.64E-12,
2972,7.62E-12,
9245,7.62E-12,
51118,7.62E-12,
4293,7.61E-12,
84976,7.61E-12,
23041,7.61E-12,
9363,7.60E-12,
5354,7.60E-12,
83463,7.58E-12,
341208,7.58E-12,
27129,7.57E-12,
3744,7.57E-12,
4168,7.56E-12,
533,7.56E-12,
168374,7.56E-12,
85013,7.56E-12,
9162,7.56E-12,
56848,7.55E-12,
151903,7.55E-12,
8992,7.55E-12,
10263,7.55E-12,
127435,7.54E-12,
549,7.53E-12,
56005,7.52E-12,
158067,7.52E-12,
11063,7.52E-12,
10686,7.51E-12,
7305,7.51E-12,
53616,7.50E-12,
284098,7.49E-12,
4950,7.48E-12,
157769,7.48E-12,
9595,7.47E-12,
93973,7.46E-12,
1266,7.46E-12,
51101,7.45E-12,
201931,7.45E-12,
10950,7.45E-12,
51205,7.45E-12,
55024,7.45E-12,
79140,7.44E-12,
57182,7.43E-12,
2250,7.43E-12,
7447,7.43E-12,
5096,7.42E-12,
23130,7.42E-12,
6843,7.41E-12,
80851,7.41E-12,
953,7.41E-12,
10485,7.40E-12,
1119,7.39E-12,
25912,7.39E-12,
5746,7.39E-12,
79961,7.38E-12,
57642,7.37E-12,
50863,7.37E-12,
6002,7.36E-12,
11217,7.35E-12,
2199,7.35E-12,
126133,7.35E-12,
10150,7.35E-12,
9791,7.34E-12,
6610,7.34E-12,
158158,7.33E-12,
83538,7.33E-12,
26503,7.33E-12,
135138,7.33E-12,
151254,7.33E-12,
84516,7.30E-12,
55007,7.30E-12,
51208,7.29E-12,
55839,7.29E-12,
80380,7.28E-12,
1783,7.28E-12,
23080,7.27E-12,
83879,7.27E-12,
339487,7.26E-12,
220766,7.26E-12,
55122,7.25E-12,
100132476,7.25E-12,
122402,7.24E-12,
80108,7.24E-12,
2620,7.23E-12,
9091,7.22E-12,
84514,7.22E-12,
3327,7.21E-12,
54963,7.21E-12,
1622,7.21E-12,
100132565,7.20E-12,
85407,7.19E-12,
93144,7.18E-12,
116092,7.18E-12,
340385,7.17E-12,
8997,7.17E-12,
4071,7.17E-12,
79716,7.16E-12,
8705,7.15E-12,
80201,7.14E-12,
1628,7.14E-12,
92675,7.14E-12,
117286,7.14E-12,
521,7.13E-12,
136371,7.11E-12,
55274,7.11E-12,
9883,7.11E-12,
85458,7.10E-12,
8908,7.10E-12,
399,7.10E-12,
400569,7.10E-12,
84836,7.09E-12,
114131,7.08E-12,
399979,7.08E-12,
64792,7.06E-12,
84312,7.06E-12,
55500,7.06E-12,
5630,7.06E-12,
23471,7.06E-12,
55130,7.06E-12,
5999,7.06E-12,
81789,7.05E-12,
9993,7.05E-12,
9652,7.04E-12,
58496,7.04E-12,
2990,7.03E-12,
55670,7.03E-12,
55732,7.02E-12,
2641,7.01E-12,
80007,7.01E-12,
9718,7.00E-12,
389812,7.00E-12,
22847,6.99E-12,
201254,6.97E-12,
56901,6.97E-12,
170463,6.97E-12,
165631,6.96E-12,
57572,6.95E-12,
256646,6.94E-12,
253430,6.94E-12,
54739,6.93E-12,
79719,6.93E-12,
55863,6.93E-12,
956,6.93E-12,
51458,6.93E-12,
84187,6.92E-12,
79863,6.92E-12,
55796,6.91E-12,
401251,6.91E-12,
84851,6.90E-12,
10467,6.90E-12,
8528,6.89E-12,
2038,6.89E-12,
10090,6.89E-12,
6582,6.89E-12,
55133,6.88E-12,
9083,6.87E-12,
442868,6.87E-12,
442867,6.87E-12,
1138,6.86E-12,
317719,6.85E-12,
2868,6.85E-12,
148423,6.85E-12,
54,6.84E-12,
25801,6.84E-12,
163732,6.84E-12,
64080,6.83E-12,
83692,6.83E-12,
79814,6.82E-12,
56912,6.82E-12,
10180,6.81E-12,
27102,6.79E-12,
10489,6.78E-12,
26020,6.78E-12,
55285,6.78E-12,
121536,6.77E-12,
100132074,6.76E-12,
22864,6.76E-12,
259,6.76E-12,
27042,6.76E-12,
84552,6.75E-12,
340204,6.75E-12,
79956,6.75E-12,
90507,6.74E-12,
26035,6.74E-12,
10858,6.74E-12,
3628,6.72E-12,
50486,6.71E-12,
27175,6.71E-12,
55739,6.71E-12,
6699,6.70E-12,
955,6.70E-12,
23158,6.68E-12,
131368,6.67E-12,
2788,6.67E-12,
7056,6.67E-12,
7692,6.67E-12,
125476,6.66E-12,
4124,6.66E-12,
221687,6.66E-12,
552900,6.66E-12,
283807,6.66E-12,
51204,6.66E-12,
968,6.65E-12,
78988,6.65E-12,
60558,6.65E-12,
8775,6.65E-12,
326624,6.64E-12,
257202,6.64E-12,
921,6.63E-12,
1356,6.63E-12,
6581,6.62E-12,
57644,6.62E-12,
57560,6.61E-12,
6792,6.61E-12,
4014,6.61E-12,
84306,6.60E-12,
338323,6.60E-12,
54859,6.60E-12,
9710,6.59E-12,
404552,6.59E-12,
389741,6.58E-12,
2798,6.58E-12,
339123,6.56E-12,
728577,6.56E-12,
9271,6.56E-12,
2922,6.54E-12,
26031,6.54E-12,
26575,6.54E-12,
10110,6.53E-12,
515,6.53E-12,
55084,6.53E-12,
57446,6.53E-12,
1311,6.53E-12,
5826,6.53E-12,
175,6.52E-12,
55619,6.51E-12,
340371,6.51E-12,
55785,6.51E-12,
83983,6.50E-12,
79862,6.50E-12,
203328,6.50E-12,
140901,6.49E-12,
343099,6.49E-12,
212,6.49E-12,
283635,6.49E-12,
51075,6.48E-12,
84988,6.48E-12,
6769,6.48E-12,
440321,6.48E-12,
10239,6.48E-12,
79586,6.47E-12,
28227,6.46E-12,
7270,6.46E-12,
79832,6.44E-12,
26205,6.44E-12,
28755,6.44E-12,
946,6.43E-12,
3855,6.43E-12,
10911,6.43E-12,
3371,6.43E-12,
5256,6.42E-12,
8722,6.42E-12,
3080,6.42E-12,
92359,6.41E-12,
2864,6.41E-12,
79954,6.41E-12,
89777,6.39E-12,
25957,6.38E-12,
728689,6.38E-12,
84928,6.38E-12,
516,6.38E-12,
27433,6.38E-12,
78994,6.37E-12,
92736,6.37E-12,
1046,6.37E-12,
10750,6.37E-12,
27241,6.37E-12,
9949,6.36E-12,
127428,6.36E-12,
1231,6.36E-12,
55610,6.34E-12,
84283,6.34E-12,
3805,6.33E-12,
4671,6.33E-12,
84066,6.32E-12,
55665,6.32E-12,
100124700,6.32E-12,
23061,6.31E-12,
64856,6.30E-12,
57693,6.30E-12,
28951,6.30E-12,
779,6.29E-12,
90639,6.29E-12,
3140,6.29E-12,
51337,6.27E-12,
346157,6.26E-12,
56121,6.26E-12,
80055,6.24E-12,
8419,6.23E-12,
285704,6.23E-12,
6263,6.23E-12,
91608,6.22E-12,
26122,6.22E-12,
64866,6.21E-12,
146223,6.21E-12,
55317,6.21E-12,
23114,6.21E-12,
8509,6.21E-12,
375757,6.19E-12,
394,6.19E-12,
339230,6.19E-12,
9540,6.18E-12,
100131997,6.18E-12,
54892,6.18E-12,
55777,6.17E-12,
57477,6.17E-12,
11009,6.16E-12,
51528,6.16E-12,
6713,6.15E-12,
171482,6.15E-12,
124808,6.15E-12,
1318,6.14E-12,
6388,6.14E-12,
30834,6.13E-12,
124460,6.13E-12,
223082,6.13E-12,
57136,6.13E-12,
23316,6.13E-12,
51105,6.13E-12,
249,6.12E-12,
5324,6.11E-12,
4901,6.09E-12,
81616,6.09E-12,
255043,6.09E-12,
676,6.08E-12,
57414,6.08E-12,
746,6.08E-12,
55229,6.07E-12,
83844,6.07E-12,
10440,6.06E-12,
54957,6.06E-12,
140461,6.06E-12,
29777,6.06E-12,
3235,6.06E-12,
10023,6.06E-12,
54922,6.06E-12,
8277,6.05E-12,
10026,6.05E-12,
57478,6.05E-12,
130940,6.04E-12,
8291,6.04E-12,
151963,6.04E-12,
84651,6.03E-12,
60370,6.03E-12,
23478,6.02E-12,
79877,6.02E-12,
51617,6.01E-12,
9941,6.01E-12,
8935,6.01E-12,
90799,6.01E-12,
51352,6.01E-12,
4513,6.01E-12,
3321,6.01E-12,
133418,6.01E-12,
164832,6.00E-12,
347731,6.00E-12,
2837,6.00E-12,
3489,6.00E-12,
5373,6.00E-12,
374403,6.00E-12,
137886,6.00E-12,
90987,6.00E-12,
5924,5.99E-12,
64714,5.99E-12,
339479,5.99E-12,
85329,5.99E-12,
51172,5.98E-12,
171024,5.97E-12,
100302090,5.97E-12,
57035,5.97E-12,
6487,5.95E-12,
27123,5.95E-12,
57325,5.95E-12,
23300,5.94E-12,
23074,5.93E-12,
388962,5.93E-12,
57685,5.93E-12,
80012,5.93E-12,
386672,5.93E-12,
2331,5.93E-12,
9790,5.91E-12,
91526,5.91E-12,
4515,5.90E-12,
633,5.89E-12,
257313,5.89E-12,
85376,5.89E-12,
971,5.89E-12,
55300,5.88E-12,
55347,5.87E-12,
149069,5.87E-12,
63940,5.87E-12,
253959,5.87E-12,
9499,5.87E-12,
7922,5.86E-12,
11227,5.86E-12,
285622,5.85E-12,
9912,5.84E-12,
26824,5.84E-12,
122060,5.84E-12,
56980,5.84E-12,
771,5.84E-12,
131408,5.83E-12,
115098,5.83E-12,
286676,5.83E-12,
128344,5.83E-12,
8404,5.82E-12,
60678,5.81E-12,
9761,5.80E-12,
54453,5.80E-12,
81285,5.80E-12,
3294,5.80E-12,
80185,5.79E-12,
55809,5.75E-12,
2819,5.73E-12,
79177,5.72E-12,
56521,5.71E-12,
8022,5.71E-12,
84957,5.71E-12,
90665,5.71E-12,
3226,5.70E-12,
685,5.70E-12,
55357,5.70E-12,
9502,5.70E-12,
55650,5.70E-12,
266812,5.69E-12,
4603,5.68E-12,
55030,5.67E-12,
81576,5.67E-12,
137868,5.66E-12,
6236,5.66E-12,
124944,5.66E-12,
7367,5.65E-12,
26233,5.64E-12,
84315,5.64E-12,
79755,5.64E-12,
122953,5.64E-12,
2615,5.63E-12,
79759,5.62E-12,
8398,5.62E-12,
10312,5.61E-12,
6326,5.61E-12,
164127,5.61E-12,
55638,5.60E-12,
55326,5.60E-12,
2012,5.60E-12,
285489,5.60E-12,
933,5.59E-12,
2559,5.59E-12,
98,5.58E-12,
2791,5.58E-12,
5130,5.58E-12,
23504,5.57E-12,
9526,5.57E-12,
79672,5.57E-12,
283576,5.56E-12,
54947,5.55E-12,
4336,5.55E-12,
125336,5.55E-12,
2044,5.55E-12,
51463,5.54E-12,
90226,5.54E-12,
10848,5.54E-12,
89958,5.53E-12,
2444,5.53E-12,
6567,5.53E-12,
3568,5.53E-12,
9849,5.53E-12,
7379,5.53E-12,
55132,5.53E-12,
7087,5.53E-12,
2566,5.52E-12,
442117,5.52E-12,
200916,5.51E-12,
26984,5.51E-12,
81846,5.51E-12,
51106,5.51E-12,
10107,5.50E-12,
653404,5.50E-12,
91012,5.50E-12,
3483,5.50E-12,
10476,5.49E-12,
10897,5.49E-12,
9538,5.49E-12,
8836,5.49E-12,
115761,5.49E-12,
56604,5.48E-12,
4161,5.48E-12,
4159,5.48E-12,
23285,5.48E-12,
92092,5.47E-12,
4158,5.47E-12,
9600,5.47E-12,
6123,5.47E-12,
9630,5.47E-12,
55576,5.47E-12,
5678,5.46E-12,
56269,5.46E-12,
2995,5.46E-12,
282616,5.46E-12,
85406,5.46E-12,
39,5.46E-12,
11282,5.45E-12,
256714,5.45E-12,
22879,5.45E-12,
25807,5.43E-12,
56906,5.43E-12,
79828,5.43E-12,
3382,5.43E-12,
4049,5.43E-12,
4756,5.42E-12,
10307,5.40E-12,
23505,5.39E-12,
286749,5.39E-12,
1573,5.39E-12,
2792,5.39E-12,
57631,5.38E-12,
353274,5.38E-12,
84910,5.38E-12,
11283,5.38E-12,
121793,5.38E-12,
56987,5.38E-12,
10406,5.38E-12,
80270,5.37E-12,
57683,5.36E-12,
55082,5.36E-12,
57449,5.36E-12,
80301,5.36E-12,
130560,5.36E-12,
2299,5.36E-12,
54853,5.35E-12,
3821,5.34E-12,
144402,5.34E-12,
671,5.33E-12,
64699,5.33E-12,
7363,5.33E-12,
7544,5.32E-12,
79917,5.31E-12,
64838,5.31E-12,
3763,5.30E-12,
64499,5.30E-12,
399665,5.30E-12,
137196,5.30E-12,
441150,5.30E-12,
55209,5.29E-12,
5255,5.29E-12,
54554,5.29E-12,
25979,5.29E-12,
10302,5.29E-12,
374355,5.29E-12,
9640,5.28E-12,
64393,5.28E-12,
10428,5.28E-12,
79807,5.28E-12,
5228,5.28E-12,
5452,5.27E-12,
22884,5.27E-12,
6100,5.27E-12,
3177,5.27E-12,
90701,5.26E-12,
10579,5.26E-12,
196477,5.26E-12,
80319,5.25E-12,
27233,5.25E-12,
9501,5.25E-12,
64343,5.24E-12,
79080,5.24E-12,
79794,5.24E-12,
58506,5.24E-12,
2581,5.23E-12,
80019,5.23E-12,
150678,5.23E-12,
57544,5.23E-12,
55055,5.23E-12,
84085,5.22E-12,
389677,5.22E-12,
4660,5.22E-12,
140710,5.21E-12,
23269,5.21E-12,
9724,5.21E-12,
84626,5.20E-12,
50937,5.20E-12,
81566,5.20E-12,
49,5.19E-12,
9832,5.19E-12,
3234,5.18E-12,
162427,5.18E-12,
285141,5.18E-12,
79673,5.18E-12,
1466,5.17E-12,
57147,5.17E-12,
120379,5.17E-12,
114804,5.16E-12,
79415,5.16E-12,
134548,5.16E-12,
4099,5.14E-12,
1013,5.14E-12,
80821,5.14E-12,
201633,5.14E-12,
267010,5.13E-12,
81037,5.13E-12,
55330,5.13E-12,
27306,5.12E-12,
55231,5.12E-12,
56287,5.12E-12,
80305,5.12E-12,
57084,5.11E-12,
254827,5.11E-12,
51274,5.10E-12,
25799,5.10E-12,
60560,5.10E-12,
53833,5.09E-12,
85415,5.09E-12,
386724,5.09E-12,
4539,5.09E-12,
84272,5.09E-12,
23208,5.08E-12,
54776,5.07E-12,
79669,5.07E-12,
84171,5.07E-12,
10148,5.07E-12,
9013,5.06E-12,
93624,5.06E-12,
136895,5.06E-12,
92610,5.06E-12,
65980,5.06E-12,
11061,5.06E-12,
23548,5.05E-12,
10168,5.05E-12,
80740,5.05E-12,
164592,5.05E-12,
119559,5.05E-12,
79921,5.05E-12,
22953,5.05E-12,
126006,5.04E-12,
4541,5.04E-12,
26291,5.04E-12,
9022,5.03E-12,
3120,5.03E-12,
514,5.03E-12,
54700,5.03E-12,
93664,5.02E-12,
27124,5.02E-12,
57834,5.02E-12,
9730,5.02E-12,
6943,5.01E-12,
744,5.00E-12,
90871,5.00E-12,
135,5.00E-12,
56992,5.00E-12,
440915,5.00E-12,
10799,4.99E-12,
25853,4.99E-12,
10947,4.99E-12,
57476,4.98E-12,
51668,4.98E-12,
1181,4.98E-12,
11085,4.98E-12,
57179,4.97E-12,
79446,4.97E-12,
152330,4.97E-12,
57509,4.97E-12,
90956,4.97E-12,
55578,4.97E-12,
9205,4.96E-12,
51005,4.96E-12,
79698,4.96E-12,
137682,4.96E-12,
40,4.96E-12,
346,4.95E-12,
93979,4.95E-12,
84221,4.95E-12,
9278,4.94E-12,
57198,4.94E-12,
1209,4.94E-12,
8728,4.94E-12,
137362,4.93E-12,
6948,4.93E-12,
54478,4.93E-12,
6990,4.92E-12,
56929,4.92E-12,
9853,4.91E-12,
64921,4.91E-12,
3812,4.91E-12,
100423062,4.91E-12,
9858,4.90E-12,
203260,4.90E-12,
84958,4.90E-12,
6650,4.90E-12,
3216,4.89E-12,
55843,4.89E-12,
100532731,4.89E-12,
201501,4.89E-12,
29893,4.88E-12,
66005,4.88E-12,
128178,4.88E-12,
116835,4.87E-12,
84332,4.87E-12,
1420,4.87E-12,
338567,4.86E-12,
149986,4.85E-12,
29099,4.85E-12,
348093,4.85E-12,
55273,4.84E-12,
2993,4.84E-12,
25888,4.84E-12,
9628,4.84E-12,
134147,4.84E-12,
114884,4.84E-12,
2563,4.83E-12,
9836,4.83E-12,
56301,4.82E-12,
7763,4.82E-12,
9050,4.82E-12,
5699,4.82E-12,
26509,4.82E-12,
91978,4.82E-12,
5799,4.81E-12,
375387,4.80E-12,
5367,4.80E-12,
192286,4.79E-12,
64663,4.79E-12,
64648,4.79E-12,
25829,4.78E-12,
342666,4.78E-12,
84896,4.78E-12,
8497,4.76E-12,
7252,4.76E-12,
4595,4.76E-12,
6902,4.75E-12,
23072,4.75E-12,
122769,4.75E-12,
3887,4.75E-12,
50626,4.74E-12,
221662,4.74E-12,
222008,4.74E-12,
57558,4.74E-12,
64403,4.73E-12,
23431,4.73E-12,
11037,4.73E-12,
6861,4.72E-12,
1375,4.72E-12,
2848,4.72E-12,
25975,4.72E-12,
11092,4.71E-12,
100288797,4.70E-12,
23216,4.70E-12,
89874,4.70E-12,
90874,4.70E-12,
29988,4.69E-12,
731,4.69E-12,
113510,4.69E-12,
8718,4.69E-12,
3224,4.69E-12,
9317,4.68E-12,
4512,4.68E-12,
83729,4.67E-12,
5322,4.67E-12,
6442,4.67E-12,
26823,4.67E-12,
60682,4.67E-12,
10929,4.67E-12,
116988,4.67E-12,
84364,4.66E-12,
8771,4.65E-12,
56907,4.65E-12,
11185,4.65E-12,
93107,4.63E-12,
23093,4.62E-12,
284486,4.62E-12,
1288,4.61E-12,
11172,4.61E-12,
1990,4.61E-12,
2251,4.59E-12,
29880,4.59E-12,
118980,4.58E-12,
2707,4.58E-12,
7580,4.58E-12,
3012,4.57E-12,
51621,4.57E-12,
57406,4.57E-12,
474343,4.57E-12,
4148,4.57E-12,
56935,4.57E-12,
9518,4.56E-12,
126375,4.55E-12,
9678,4.55E-12,
1,4.55E-12,
81533,4.55E-12,
283518,4.55E-12,
387263,4.54E-12,
100101267,4.54E-12,
57661,4.53E-12,
171586,4.53E-12,
93233,4.53E-12,
348174,4.52E-12,
55751,4.52E-12,
55032,4.51E-12,
343069,4.51E-12,
56204,4.51E-12,
30820,4.51E-12,
6903,4.51E-12,
54899,4.51E-12,
8513,4.51E-12,
5837,4.50E-12,
64110,4.49E-12,
124626,4.49E-12,
80723,4.48E-12,
94137,4.48E-12,
117157,4.47E-12,
56965,4.47E-12,
84969,4.46E-12,
8630,4.45E-12,
6906,4.45E-12,
4956,4.43E-12,
3004,4.43E-12,
84922,4.43E-12,
89882,4.43E-12,
79865,4.42E-12,
6988,4.42E-12,
10390,4.42E-12,
9364,4.41E-12,
27328,4.40E-12,
254173,4.40E-12,
83638,4.40E-12,
84918,4.39E-12,
23175,4.39E-12,
65084,4.39E-12,
5956,4.38E-12,
252884,4.38E-12,
58488,4.38E-12,
27085,4.37E-12,
8292,4.36E-12,
7701,4.36E-12,
153733,4.36E-12,
80210,4.36E-12,
79090,4.35E-12,
59350,4.35E-12,
22873,4.35E-12,
22859,4.35E-12,
91433,4.34E-12,
55664,4.34E-12,
100130933,4.34E-12,
8701,4.34E-12,
27130,4.34E-12,
11159,4.34E-12,
114783,4.33E-12,
158521,4.33E-12,
27285,4.33E-12,
51314,4.33E-12,
9348,4.32E-12,
91409,4.32E-12,
494514,4.32E-12,
83464,4.32E-12,
51260,4.31E-12,
26084,4.30E-12,
125988,4.30E-12,
1349,4.30E-12,
3422,4.29E-12,
374882,4.29E-12,
9620,4.29E-12,
266971,4.28E-12,
284004,4.28E-12,
11201,4.28E-12,
55015,4.28E-12,
6854,4.28E-12,
2188,4.27E-12,
59352,4.27E-12,
115827,4.27E-12,
56667,4.27E-12,
65988,4.27E-12,
23221,4.27E-12,
143241,4.27E-12,
727738,4.27E-12,
3375,4.27E-12,
155465,4.26E-12,
23583,4.26E-12,
54545,4.26E-12,
79887,4.26E-12,
79901,4.25E-12,
5407,4.25E-12,
9901,4.24E-12,
6319,4.24E-12,
124637,4.24E-12,
91461,4.24E-12,
100271849,4.23E-12,
57048,4.23E-12,
8704,4.23E-12,
54549,4.22E-12,
84654,4.21E-12,
22928,4.21E-12,
116224,4.21E-12,
5408,4.21E-12,
84193,4.20E-12,
115752,4.20E-12,
1843,4.20E-12,
5455,4.19E-12,
57186,4.18E-12,
886,4.18E-12,
11176,4.17E-12,
54809,4.17E-12,
118471,4.16E-12,
168391,4.16E-12,
9842,4.16E-12,
51778,4.16E-12,
6274,4.16E-12,
253832,4.16E-12,
51406,4.16E-12,
931,4.15E-12,
400966,4.15E-12,
374569,4.15E-12,
64895,4.15E-12,
85294,4.14E-12,
4978,4.14E-12,
8760,4.14E-12,
9411,4.14E-12,
196472,4.13E-12,
10587,4.13E-12,
9,4.13E-12,
2764,4.13E-12,
23464,4.13E-12,
100316904,4.12E-12,
55068,4.12E-12,
3225,4.12E-12,
50489,4.11E-12,
114794,4.11E-12,
629,4.11E-12,
7478,4.10E-12,
7038,4.09E-12,
4074,4.09E-12,
120526,4.09E-12,
762,4.09E-12,
10998,4.07E-12,
8864,4.07E-12,
142684,4.07E-12,
57335,4.06E-12,
23360,4.06E-12,
23325,4.06E-12,
151393,4.06E-12,
26032,4.06E-12,
26093,4.05E-12,
56139,4.05E-12,
55118,4.05E-12,
140850,4.05E-12,
51011,4.05E-12,
124641,4.05E-12,
9837,4.04E-12,
29070,4.04E-12,
79135,4.04E-12,
64411,4.04E-12,
57715,4.03E-12,
51248,4.03E-12,
22834,4.03E-12,
1583,4.02E-12,
374454,4.02E-12,
1875,4.02E-12,
7293,4.01E-12,
128434,4.01E-12,
8711,4.01E-12,
112476,4.00E-12,
55603,4.00E-12,
696,3.99E-12,
245972,3.99E-12,
6698,3.99E-12,
388372,3.99E-12,
8671,3.98E-12,
3786,3.98E-12,
124149,3.98E-12,
58529,3.97E-12,
57095,3.97E-12,
9375,3.97E-12,
1804,3.96E-12,
55206,3.96E-12,
123803,3.96E-12,
23288,3.96E-12,
83855,3.96E-12,
8416,3.95E-12,
143425,3.94E-12,
1746,3.94E-12,
23313,3.94E-12,
84947,3.93E-12,
3933,3.93E-12,
84153,3.93E-12,
7552,3.93E-12,
64778,3.93E-12,
84337,3.92E-12,
342538,3.92E-12,
7380,3.92E-12,
112714,3.92E-12,
1296,3.92E-12,
399947,3.92E-12,
80086,3.91E-12,
912,3.91E-12,
81890,3.90E-12,
90864,3.90E-12,
55709,3.90E-12,
90853,3.90E-12,
23446,3.90E-12,
401036,3.89E-12,
80034,3.89E-12,
10957,3.89E-12,
3207,3.89E-12,
3445,3.88E-12,
23250,3.87E-12,
79912,3.87E-12,
51128,3.87E-12,
57619,3.87E-12,
89858,3.86E-12,
4953,3.85E-12,
54805,3.85E-12,
8459,3.85E-12,
2585,3.85E-12,
80310,3.85E-12,
55200,3.84E-12,
5786,3.84E-12,
89790,3.84E-12,
55613,3.84E-12,
6738,3.83E-12,
653604,3.83E-12,
827,3.83E-12,
11081,3.82E-12,
57489,3.82E-12,
57827,3.82E-12,
55510,3.82E-12,
25830,3.82E-12,
54503,3.82E-12,
54977,3.81E-12,
79724,3.81E-12,
7695,3.80E-12,
11274,3.80E-12,
81844,3.80E-12,
6887,3.80E-12,
10612,3.80E-12,
81543,3.79E-12,
89778,3.79E-12,
283417,3.78E-12,
23259,3.78E-12,
5020,3.78E-12,
6675,3.77E-12,
60436,3.77E-12,
9665,3.77E-12,
80333,3.77E-12,
3991,3.76E-12,
80006,3.76E-12,
84343,3.75E-12,
9002,3.75E-12,
1421,3.75E-12,
148523,3.75E-12,
3439,3.75E-12,
254102,3.75E-12,
26118,3.74E-12,
2733,3.74E-12,
7570,3.74E-12,
9562,3.74E-12,
51389,3.74E-12,
80018,3.74E-12,
80128,3.74E-12,
259290,3.73E-12,
3212,3.73E-12,
56882,3.73E-12,
26281,3.73E-12,
117583,3.73E-12,
257,3.72E-12,
157753,3.72E-12,
10136,3.72E-12,
55568,3.72E-12,
23101,3.72E-12,
55695,3.71E-12,
56899,3.71E-12,
57709,3.71E-12,
116729,3.71E-12,
392617,3.71E-12,
338661,3.71E-12,
389207,3.71E-12,
145376,3.71E-12,
121256,3.71E-12,
97,3.71E-12,
57127,3.70E-12,
8433,3.70E-12,
27178,3.69E-12,
57575,3.69E-12,
11319,3.69E-12,
7802,3.69E-12,
83642,3.69E-12,
55213,3.69E-12,
155054,3.69E-12,
4081,3.69E-12,
4585,3.69E-12,
1337,3.68E-12,
29,3.68E-12,
7697,3.68E-12,
91452,3.68E-12,
1797,3.68E-12,
9052,3.67E-12,
10647,3.67E-12,
55349,3.67E-12,
54988,3.67E-12,
147166,3.66E-12,
6445,3.66E-12,
8549,3.66E-12,
85359,3.66E-12,
92482,3.65E-12,
9615,3.65E-12,
2793,3.63E-12,
1382,3.63E-12,
221895,3.63E-12,
79701,3.63E-12,
7918,3.62E-12,
51292,3.62E-12,
11054,3.62E-12,
84277,3.61E-12,
84688,3.61E-12,
57188,3.60E-12,
9726,3.60E-12,
63035,3.60E-12,
83468,3.60E-12,
